distancia;peso;volumen;modo_transporte;urgencia;fragilidad;num_paquetes_cliente;tipo_cliente;distancia_centro_distribucion;costo_combustible;costo_envio
188.9119768;9.373991856;0.205229138;Terrestre;Normal;Frágil;11;Individual;19.80557697;2.857807405;249.6438408
192.3050268;12.38228932;1.146228375;Marítimo;Express;No Frágil;15;Empresarial;1.273074891;3.162108987;234.9346362
151.89558;4.395297118;0.293294706;Marítimo;Normal;No Frágil;13;Individual;24.96924357;3.461681503;228.3228645
189.8874956;11.75516051;0.583743791;Marítimo;Express;No Frágil;15;Individual;61.27965217;3.136780052;372.8391889
360.9950456;3.212544965;0.434434739;Terrestre;Express;Frágil;10;Individual;47.76865975;3.711398621;367.1817718
317.9950942;6.030693507;0.269249276;Terrestre;Express;No Frágil;15;Empresarial;59.88624504;2.353673923;405.6322044
313.0478793;4.261682278;0.260979683;Marítimo;Normal;No Frágil;17;Individual;3.273829241;2.733845106;311.704847
82.03649617;2.948504444;0.233470373;Aéreo;Normal;Frágil;2;Individual;30.62353544;3.051123387;120.9754624
146.7206757;0.697987207;1.260705227;Aéreo;Normal;Frágil;4;Empresarial;75.06436718;2.776251571;269.0880651
321.808878;6.463926538;0.481626479;Aéreo;Normal;Frágil;13;Individual;51.74189675;3.109454;371.6670205
112.8346889;4.280768628;0.377265578;Terrestre;Normal;Frágil;19;Empresarial;21.07310745;2.716574551;251.425065
176.7972247;6.057947033;0.044579573;Marítimo;Express;Frágil;11;Individual;25.93420165;3.00433311;243.6786906
157.279395;6.744295364;0.572866152;Terrestre;Express;No Frágil;10;Individual;42.99753968;4.316352956;254.0439625
119.8961691;2.345094824;0.408528357;Aéreo;Normal;No Frágil;17;Empresarial;28.71759325;3.531508441;271.8666527
258.1936452;4.207032403;0.196405992;Marítimo;Express;Frágil;3;Individual;32.80449696;3.024424795;222.988264
368.2252512;11.08457794;0.516476104;Marítimo;Normal;No Frágil;7;Individual;102.9177043;2.414570132;482.8127304
201.0742501;10.35396357;0.272982939;Marítimo;Normal;Frágil;12;Individual;25.60139455;3.641614227;274.9810295
323.735563;16.89539278;1.052557498;Aéreo;Normal;Frágil;19;Individual;66.53148408;2.585793533;470.0048402
264.7391993;1.341477211;0.103907968;Terrestre;Express;No Frágil;3;Individual;90.64533526;2.910606369;339.5686895
273.7018346;5.120057785;0.47779557;Terrestre;Normal;Frágil;9;Individual;15.01215966;2.709353703;262.1500386
245.9174108;5.25317406;0.915952011;Marítimo;Normal;No Frágil;5;Individual;46.26940908;2.301228307;272.7517354
544.4336353;6.589405437;0.599575435;Aéreo;Express;Frágil;2;Empresarial;55.7310646;2.887760999;413.9109756
140.6924329;1.05322773;0.345127382;Marítimo;Normal;No Frágil;1;Empresarial;19.98346641;2.973555393;119.1050431
352.3489873;14.0256551;0.529774585;Terrestre;Express;Frágil;11;Empresarial;32.11272293;3.193150901;355.5439176
221.1824723;4.015632454;0.137240016;Aéreo;Normal;Frágil;11;Individual;37.82977223;2.268220793;299.5871185
203.295471;7.470517082;0.266296611;Terrestre;Express;No Frágil;17;Individual;52.36822995;2.322918226;372.9383317
237.1772885;4.16600134;0.611985308;Aéreo;Normal;No Frágil;12;Empresarial;30.15891654;2.879947376;295.1675969
315.6425557;1.336610813;0.039755509;Aéreo;Normal;No Frágil;10;Empresarial;14.3820325;3.216921399;272.1624054
339.6992733;2.219954936;0.263347764;Aéreo;Express;No Frágil;14;Individual;43.74457882;2.929767665;373.3003337
245.7899012;5.166630956;0.12282432;Marítimo;Express;Frágil;7;Empresarial;24.83022855;2.385528077;258.219609
321.3944626;1.771921083;1.289247886;Aéreo;Normal;No Frágil;1;Individual;20.71052903;3.110550433;226.4770953
113.263085;2.117224501;0.394339088;Terrestre;Normal;Frágil;4;Empresarial;35.33423374;3.154111368;145.2728065
162.3226604;14.24796805;0.243776811;Terrestre;Express;Frágil;19;Empresarial;74.07182209;3.282976107;400.7428876
218.6878701;0.831994252;0.28480082;Marítimo;Normal;No Frágil;14;Individual;45.28357807;2.024838571;321.7227494
221.3898185;5.017390142;0.197485699;Marítimo;Express;Frágil;7;Empresarial;14.75083011;3.000484697;219.2205272
307.1980082;6.946922573;0.265397888;Aéreo;Normal;No Frágil;5;Individual;8.776638262;2.142262752;249.665764
138.2041241;4.368900345;0.356098561;Marítimo;Express;Frágil;8;Individual;25.19917224;2.525482298;220.659735
364.9275417;1.247360802;0.438486044;Terrestre;Normal;Frágil;15;Empresarial;46.25413617;4.099446022;380.4064255
279.4152411;4.53838519;1.719864068;Aéreo;Normal;No Frágil;11;Individual;22.15677595;4.291579299;300.9773467
105.9582591;1.629955838;0.492526028;Terrestre;Express;Frágil;14;Individual;32.34988936;3.193980384;227.1685865
439.9722216;3.676982677;0.054785839;Marítimo;Express;Frágil;7;Empresarial;104.9185843;2.764993667;491.9551721
220.3073083;2.852249339;0.078823668;Marítimo;Express;No Frágil;15;Individual;77.13223751;3.452985191;393.2160563
235.1793997;3.180871115;0.129213373;Terrestre;Normal;No Frágil;4;Individual;20.33882772;3.098552936;209.4144949
166.6868896;1.354203869;0.115369025;Marítimo;Express;Frágil;1;Individual;29.36424125;2.519720485;146.7298285
252.8198973;1.37858734;0.344977591;Aéreo;Normal;Frágil;10;Individual;50.08942361;3.103238799;312.6096728
38.67018559;10.17108884;0.129840291;Marítimo;Express;No Frágil;6;Empresarial;19.26930101;3.433619606;142.6700516
157.8884751;3.504954007;0.99133119;Terrestre;Express;No Frágil;14;Empresarial;10.43103957;3.439512957;239.5606772
182.4669249;4.819557763;0.091954121;Terrestre;Normal;No Frágil;1;Individual;32.20505262;3.159834223;176.2467642
160.2037899;4.781466671;0.504818312;Aéreo;Normal;No Frágil;13;Individual;38.23128502;3.104199166;261.8613716
289.699953;13.34798427;0.709197069;Aéreo;Normal;No Frágil;17;Empresarial;22.52090899;3.693917995;369.2030022
239.0318288;1.379608979;0.661870238;Marítimo;Express;No Frágil;3;Individual;35.92474068;2.60112128;213.7047553
407.4605889;3.748392346;0.56000276;Marítimo;Express;Frágil;9;Individual;11.32849528;2.430953555;300.4516374
129.5354496;6.13019482;1.346051081;Aéreo;Normal;Frágil;14;Empresarial;24.41063583;3.104177138;244.4675165
156.7626634;6.609150288;0.002336496;Marítimo;Express;Frágil;12;Empresarial;64.88358728;2.256532364;327.6741272
138.3119114;15.61289448;0.292544626;Terrestre;Normal;No Frágil;3;Individual;9.084953124;3.350708872;141.5403964
275.8833033;12.87719018;0.444145383;Marítimo;Normal;Frágil;11;Empresarial;50.4859172;2.973565925;355.9548675
318.0464374;2.42490054;0.430572462;Marítimo;Normal;No Frágil;15;Individual;53.81462717;3.579504647;394.6341457
118.0834448;3.851448193;0.963470068;Marítimo;Normal;No Frágil;12;Empresarial;50.04919623;4.108880889;250.5163594
189.6739318;5.189948757;0.711110636;Marítimo;Normal;No Frágil;6;Individual;26.96295211;2.695240322;207.3692754
155.0790302;7.206341257;0.460750234;Aéreo;Express;Frágil;2;Empresarial;10.59912353;3.533348378;141.9018578
252.5441085;4.300701048;0.427515227;Aéreo;Normal;Frágil;5;Empresarial;21.75396749;2.92572824;224.0275623
216.2721031;3.551340489;0.260696727;Marítimo;Express;No Frágil;4;Individual;17.79840979;3.238862456;190.7939208
185.754775;2.843753235;0.509532432;Aéreo;Express;No Frágil;3;Empresarial;32.59777916;2.945628321;204.5012454
195.7262019;7.385824081;0.810241142;Terrestre;Express;Frágil;18;Individual;101.366171;2.001777051;456.8112995
316.7614798;5.51713651;0.587612392;Terrestre;Normal;No Frágil;10;Empresarial;6.517921848;3.537864712;250.0268408
217.161691;4.207811403;0.451084655;Marítimo;Express;No Frágil;14;Individual;24.88299467;2.283767023;287.6600339
513.5249806;3.325735085;0.627532144;Marítimo;Express;Frágil;9;Empresarial;41.3574824;2.412950828;439.1911542
170.5941214;4.051774022;1.012242178;Marítimo;Normal;Frágil;4;Empresarial;41.53931869;2.796734652;217.9835235
467.0640217;8.688725651;0.124633199;Aéreo;Normal;Frágil;4;Empresarial;24.75533997;2.346351902;343.4191562
200.7870471;7.730322232;0.968519699;Aéreo;Express;Frágil;6;Empresarial;15.06383026;3.683321605;196.2629697
144.6846909;1.775211233;0.641178419;Terrestre;Express;Frágil;6;Individual;90.93576553;3.379470809;303.7225868
172.4091184;2.629227809;0.718247175;Terrestre;Express;Frágil;11;Individual;7.319410273;2.403117633;209.8511409
229.2404745;1.404840599;1.685716475;Aéreo;Express;Frágil;2;Individual;13.16209815;2.121478691;184.368513
323.8065811;2.556792465;0.419118882;Marítimo;Express;No Frágil;19;Individual;34.60830427;3.149581944;397.3600754
238.0774925;9.210287135;0.062414591;Aéreo;Normal;No Frágil;10;Individual;86.28119348;2.097695877;408.8319322
108.5526559;3.584770378;0.48642712;Terrestre;Express;Frágil;16;Empresarial;10.69010432;3.494870346;225.817622
381.7995033;10.3432089;0.090185886;Marítimo;Normal;No Frágil;11;Empresarial;80.10252926;2.337379567;469.5213063
244.8146961;4.098724831;0.680735802;Marítimo;Normal;Frágil;3;Individual;57.5466195;3.224895429;252.3545518
433.9609197;2.571668195;0.04862597;Terrestre;Express;No Frágil;4;Empresarial;38.47258598;3.751799502;338.5280099
167.9075549;2.896904014;0.452598152;Terrestre;Normal;No Frágil;11;Individual;18.99420051;2.464084865;213.3105065
77.04327435;6.958679537;0.399142168;Aéreo;Express;Frágil;4;Individual;6.175954163;3.150380198;95.08768324
420.2809407;2.69372608;0.110325809;Aéreo;Normal;No Frágil;2;Empresarial;18.26753417;2.30880074;269.8813616
153.0357068;7.186231097;0.225121159;Aéreo;Express;Frágil;16;Empresarial;55.96726416;2.006891344;336.1389224
286.704511;8.835357866;0.078387311;Terrestre;Normal;No Frágil;5;Individual;25.41897826;3.231051167;237.2384808
330.2925602;5.037623704;0.458787383;Terrestre;Express;No Frágil;8;Individual;12.39426202;2.521166638;268.2288286
580.8333843;7.805758285;0.199749925;Terrestre;Express;No Frágil;14;Empresarial;13.9388656;3.239655839;451.856675
120.1738597;7.966503414;0.395372511;Terrestre;Express;No Frágil;13;Empresarial;78.70142021;2.795867982;322.0231402
470.3026317;3.223794492;0.333215564;Terrestre;Express;Frágil;5;Individual;39.09835134;2.929235032;368.1197894
222.0325837;6.106965052;0.184693605;Marítimo;Express;Frágil;11;Individual;33.27561022;3.362885901;254.7783806
216.8529834;14.27227971;0.248075603;Aéreo;Normal;No Frágil;5;Empresarial;35.29956665;2.451558129;255.8233453
131.2505408;7.095121965;0.467025204;Aéreo;Normal;No Frágil;16;Individual;34.21965807;2.770848662;284.5708909
354.6426742;7.854402158;0.078518952;Terrestre;Express;Frágil;4;Individual;26.50469337;3.190553546;280.0911115
331.7437843;10.0166718;0.7707195;Terrestre;Normal;Frágil;16;Empresarial;44.38438018;3.051407142;396.720147
251.1661241;3.697115953;0.432207032;Aéreo;Normal;Frágil;15;Individual;14.68435344;2.746076288;298.3355297
315.5261184;4.073280797;6.26E-05;Aéreo;Normal;Frágil;2;Individual;106.8255061;3.8021974;405.7539906
277.4328719;7.155278391;0.469046872;Aéreo;Express;No Frágil;7;Empresarial;39.86630279;2.948753833;295.7517206
193.2471863;9.597717906;1.271031099;Terrestre;Express;No Frágil;14;Empresarial;26.51330537;2.63948358;293.0927544
165.7731606;8.615621322;0.115362239;Marítimo;Normal;Frágil;11;Individual;27.95922261;2.270127013;237.7515465
409.836408;3.804007291;0.10711275;Marítimo;Express;No Frágil;12;Empresarial;36.46396271;3.52285556;387.2679414
180.0482234;8.200315385;1.055633723;Marítimo;Express;Frágil;8;Empresarial;6.868368588;3.559615877;195.5274612
303.2844415;4.093435763;0.199014299;Marítimo;Normal;Frágil;10;Empresarial;33.22378084;2.4853267;294.7643014
312.3533847;3.378546978;0.007549226;Marítimo;Normal;No Frágil;8;Individual;42.75500962;1.855537207;325.3314815
307.9305195;1.868223359;1.474337017;Terrestre;Express;No Frágil;2;Empresarial;64.69928146;2.844983076;311.416353
207.9867679;2.978133482;0.507596657;Aéreo;Normal;No Frágil;5;Individual;23.69594861;2.862871129;211.9699981
292.4152359;7.806412812;0.182746409;Marítimo;Normal;Frágil;2;Individual;129.4310199;2.476480179;435.3408875
266.9186273;11.21591482;0.863214107;Marítimo;Express;No Frágil;9;Empresarial;76.70089458;1.502780476;400.6184148
142.0010502;12.76686896;0.960799024;Marítimo;Normal;No Frágil;9;Empresarial;23.89904102;2.417507792;206.9309231
186.8462864;9.960171477;0.471400845;Aéreo;Normal;No Frágil;12;Individual;21.33771665;2.520189436;253.2749598
204.1604699;8.878578955;0.268934817;Terrestre;Express;Frágil;17;Empresarial;37.9908253;2.572249374;321.1708873
381.3247724;2.502786824;0.387943049;Terrestre;Normal;No Frágil;18;Empresarial;33.17720872;2.562599088;395.5606572
159.1285622;3.091986869;0.367771328;Terrestre;Express;No Frágil;9;Individual;19.8787114;3.659171966;202.2300358
337.0377401;5.184191427;0.058272494;Terrestre;Normal;No Frágil;15;Individual;19.20929687;2.983182123;335.8346077
197.052977;4.723744692;0.180208297;Terrestre;Express;Frágil;4;Empresarial;14.12618324;1.950947471;185.5998219
137.6103805;5.486778298;0.326534211;Marítimo;Normal;No Frágil;1;Individual;11.02610242;3.176839427;113.7667411
132.8799609;1.961570852;0.03259599;Aéreo;Normal;Frágil;5;Individual;35.1479616;2.05574647;198.3824119
239.8731283;6.55426308;0.478575314;Terrestre;Normal;No Frágil;17;Empresarial;122.1486424;3.006479671;515.6634535
202.4622116;1.013741059;0.22772475;Terrestre;Express;No Frágil;6;Empresarial;8.705892807;2.856824109;161.5872458
449.7107886;2.987750342;0.508602081;Marítimo;Normal;Frágil;10;Empresarial;38.46114584;2.542828048;400.2021576
217.2336765;2.022034529;0.004478905;Aéreo;Normal;No Frágil;14;Individual;20.83789533;3.93792662;294.3498947
169.570762;7.135722269;0.338590226;Aéreo;Normal;Frágil;14;Empresarial;29.23860663;3.43359512;274.7234273
219.4702412;2.317038914;0.074572942;Marítimo;Normal;No Frágil;4;Empresarial;28.63792541;2.15934905;188.5339782
221.6227562;3.000353767;0.0023378;Terrestre;Normal;Frágil;17;Individual;23.66171749;2.663546804;305.156402
332.1394916;2.416747458;0.469390027;Aéreo;Normal;No Frágil;8;Individual;70.75604999;2.369523794;385.2309672
300.428745;4.493511015;0.48028555;Aéreo;Express;Frágil;8;Empresarial;55.18395561;3.259817175;335.4781338
165.7608752;4.150688912;0.07335944;Terrestre;Express;Frágil;16;Empresarial;27.20806294;3.316958813;288.6505938
318.6885541;3.094266359;0.74985282;Terrestre;Normal;No Frágil;13;Empresarial;13.30431897;2.341509894;302.3598582
214.1843781;6.927457438;0.119425515;Aéreo;Normal;Frágil;6;Empresarial;106.8548021;1.763182326;370.5289566
177.5903894;12.38798931;0.426084416;Aéreo;Normal;Frágil;3;Individual;32.47717497;3.883111765;201.3195727
196.088788;1.453559477;0.849306331;Terrestre;Normal;Frágil;9;Individual;23.84240097;3.037216477;222.6145052
344.6854933;2.795645786;0.759680129;Terrestre;Express;No Frágil;2;Individual;23.22856817;2.941356767;236.9554462
240.5865622;7.821240016;0.172726864;Aéreo;Normal;No Frágil;14;Individual;20.38814624;3.098493622;285.9124179
304.4584758;6.138479052;0.505497862;Marítimo;Normal;Frágil;3;Empresarial;24.78743644;2.637883901;247.3846817
367.4164218;11.84556921;0.034985624;Terrestre;Normal;Frágil;9;Empresarial;28.39498918;3.66978153;350.1235634
469.836211;7.244414249;0.220999477;Terrestre;Express;Frágil;18;Empresarial;8.981574992;1.405194258;407.6469251
137.2799262;2.962798129;2.554965851;Marítimo;Normal;Frágil;1;Empresarial;8.988551043;3.198641878;116.264219
370.7952592;11.55176573;0.409274763;Aéreo;Express;Frágil;8;Individual;68.1578943;3.567454259;418.0929432
295.3419386;6.21129047;0.810125357;Marítimo;Normal;Frágil;10;Individual;59.7350381;3.27199691;351.890875
374.9353391;2.448023015;0.25161349;Terrestre;Normal;Frágil;11;Empresarial;38.69454026;3.025770388;360.0211708
321.5186309;2.263538242;0.976414552;Aéreo;Normal;No Frágil;19;Empresarial;57.68291069;2.992034021;448.6184767
91.60243663;5.027648589;1.21773207;Aéreo;Express;Frágil;7;Individual;31.96267838;2.801550058;185.8532225
213.1849618;4.405796548;1.706658016;Terrestre;Normal;Frágil;14;Individual;113.4023248;3.572443984;441.8601899
317.5154805;2.689738476;0.12431336;Aéreo;Normal;No Frágil;12;Individual;66.14169161;2.673547339;426.1316042
182.33291;8.460241452;0.067162453;Marítimo;Express;Frágil;17;Empresarial;38.77284363;2.77269061;313.2828472
216.6047703;2.618244061;0.700602104;Marítimo;Express;No Frágil;14;Empresarial;12.01277141;3.113724736;264.7976431
117.842023;3.5822232;0.7368394;Aéreo;Normal;Frágil;13;Empresarial;79.95262717;3.298068691;355.4425273
190.848428;3.924269131;0.639897945;Marítimo;Express;No Frágil;10;Individual;34.16644518;3.487514402;249.0966562
291.159674;4.170532228;0.395644572;Marítimo;Express;No Frágil;10;Individual;114.5412727;4.002201682;474.4820381
98.35205478;3.174590291;0.366383732;Terrestre;Express;No Frágil;14;Individual;30.90799274;3.39832148;226.9779909
257.7488783;9.242353063;0.447960182;Terrestre;Normal;No Frágil;18;Individual;133.0273715;3.273518468;560.2434412
170.8110279;5.733488208;0.399269156;Terrestre;Normal;Frágil;15;Empresarial;57.60908442;3.166848843;325.7228156
297.8568176;3.196188748;1.226806129;Terrestre;Express;Frágil;6;Empresarial;33.97765915;3.383878856;266.6007715
427.6188459;2.178948921;0.471362166;Marítimo;Normal;Frágil;7;Empresarial;19.04207054;3.609364524;311.722167
312.1759714;5.036467752;0.220656731;Marítimo;Express;No Frágil;14;Individual;46.95286246;3.115745029;371.3661042
273.2644386;6.175411315;2.051154813;Aéreo;Normal;No Frágil;12;Individual;75.07950549;2.574331037;407.7575819
355.3012086;6.093524647;0.296655206;Aéreo;Express;No Frágil;17;Empresarial;30.0232789;2.714717477;396.1240719
421.9767873;2.92016004;0.56314224;Aéreo;Normal;Frágil;14;Individual;67.54354692;2.892550701;489.0561276
186.9602081;11.4839519;0.025400767;Marítimo;Express;Frágil;2;Individual;17.55106076;2.62038781;154.7737254
352.4875791;9.165676437;0.108964152;Marítimo;Express;No Frágil;12;Individual;12.87430831;3.027994538;299.9789022
172.0852775;9.113258604;0.716109301;Terrestre;Normal;No Frágil;4;Individual;210.9456184;3.245736409;537.6707261
305.2106225;10.18694608;1.200513303;Terrestre;Normal;No Frágil;12;Individual;12.24145498;3.361795254;287.7296564
429.6209412;10.66340376;1.078693674;Marítimo;Express;Frágil;15;Individual;43.3126211;2.835657778;448.5977386
113.5643155;10.51542246;0.614113056;Aéreo;Express;Frágil;18;Empresarial;59.11170589;3.117808014;335.5032261
186.8328648;5.845725244;0.005768767;Marítimo;Express;Frágil;17;Empresarial;38.23109147;2.575809224;320.6924338
80.25330651;5.624716187;0.767347354;Terrestre;Express;Frágil;6;Individual;116.1539494;2.070567697;325.6974821
231.3052523;8.914858965;0.74407729;Marítimo;Normal;Frágil;4;Empresarial;43.19791427;2.501364722;260.4086676
270.2194714;1.336094678;0.031893899;Terrestre;Express;No Frágil;19;Empresarial;43.47344266;2.703270134;381.7074363
200.0220764;0.940545734;0.003893207;Terrestre;Express;No Frágil;5;Individual;7.581773745;3.380907801;165.1249481
160.6541304;14.84600671;0.774974239;Aéreo;Express;No Frágil;5;Individual;19.72337604;3.410949924;191.6898463
78.34244887;6.741320467;2.740134435;Marítimo;Express;No Frágil;10;Empresarial;47.68786046;2.228507431;230.3999795
170.9465759;9.574508206;0.017506885;Terrestre;Normal;Frágil;18;Empresarial;40.23605436;3.358864966;324.3945396
232.4869193;2.611712945;0.288849238;Marítimo;Express;No Frágil;10;Empresarial;19.46319199;2.875349121;253.1495078
209.7790895;3.000504671;0.770813129;Terrestre;Normal;No Frágil;1;Empresarial;23.82611196;3.465695126;148.1709712
246.0360446;4.972494569;0.059131602;Terrestre;Normal;Frágil;11;Individual;3.603887718;2.30360886;225.2098657
243.923313;3.509402007;0.023505634;Terrestre;Normal;No Frágil;4;Individual;157.3587152;3.872806269;488.5624945
706.6377077;11.34291862;0.043156539;Terrestre;Normal;No Frágil;11;Empresarial;28.26924607;3.270364448;527.2833824
410.878723;1.695220646;0.0916984;Marítimo;Express;No Frágil;12;Empresarial;31.21052728;2.523101094;386.4816767
422.3328671;3.943156535;1.297523906;Marítimo;Express;No Frágil;8;Individual;43.69002882;2.64258532;384.3753637
311.5238653;12.35696499;0.659740667;Terrestre;Normal;Frágil;1;Individual;9.712896254;2.425763631;224.5191336
303.9053526;8.020397166;0.264730942;Marítimo;Normal;No Frágil;6;Empresarial;37.12972486;3.47909508;304.3347455
327.8662573;2.020044312;0.048770157;Aéreo;Normal;No Frágil;8;Empresarial;33.69176491;3.004552139;289.6607622
118.642751;8.476849042;0.383959061;Terrestre;Express;Frágil;19;Empresarial;99.29512442;3.135659566;425.7876557
389.0812202;4.760644136;0.707567979;Terrestre;Express;No Frágil;18;Empresarial;70.96453427;2.265430358;501.5259467
109.3554875;3.245641743;0.408339935;Terrestre;Normal;Frágil;1;Empresarial;56.49073644;3.031517519;190.0057349
283.027711;1.778622681;0.544253889;Terrestre;Normal;No Frágil;6;Individual;74.41251751;2.255916639;352.7787231
212.6279782;6.05024597;0.060886857;Marítimo;Normal;No Frágil;2;Individual;114.8471112;2.859128173;362.6196329
950.7673478;7.939222812;0.540617617;Terrestre;Express;No Frágil;9;Individual;16.83963999;2.559070839;592.7732182
332.0127488;2.421986585;0.710270862;Aéreo;Express;Frágil;5;Individual;77.67140867;4.200006453;369.4004949
416.1648291;8.871877968;0.321063271;Terrestre;Express;No Frágil;3;Empresarial;31.44205307;1.874650251;303.4809032
152.0576386;11.69508921;0.786103081;Marítimo;Normal;Frágil;14;Empresarial;39.54898066;2.624733368;302.1195752
287.2537435;4.3841239;0.098892018;Terrestre;Normal;No Frágil;9;Empresarial;2.631301211;2.656061628;221.9506949
346.6130781;3.131136015;0.401151784;Aéreo;Normal;Frágil;3;Individual;8.548553431;2.981544931;230.7108859
360.3192509;4.822124382;0.36331982;Terrestre;Express;No Frágil;14;Empresarial;40.26585913;3.70842352;384.9905115
699.3505153;7.728534838;1.635778864;Terrestre;Normal;No Frágil;7;Empresarial;12.82663085;3.230689245;448.2526768
606.0024581;4.523251675;0.21620097;Terrestre;Express;Frágil;8;Individual;9.505057523;3.77081965;384.6123019
292.9044139;2.95847812;0.565323078;Terrestre;Normal;Frágil;13;Individual;5.685119322;3.035968689;251.286504
326.7939357;10.76928633;0.565258758;Terrestre;Normal;No Frágil;12;Empresarial;113.3389523;3.240231679;523.4040627
404.4369973;7.451538572;1.284747233;Marítimo;Normal;No Frágil;1;Individual;25.8812369;2.516617819;293.7776875
164.5894349;10.29953268;0.213971873;Aéreo;Normal;No Frágil;3;Empresarial;51.2508132;2.387983172;234.5292388
238.8077053;2.692343957;0.252278385;Marítimo;Express;Frágil;2;Empresarial;42.22245646;2.554353574;220.7742431
263.3294062;13.62972922;0.018633368;Aéreo;Express;Frágil;17;Empresarial;16.36455866;2.213040658;334.3586395
248.1423848;5.095728518;0.578908418;Aéreo;Express;No Frágil;10;Individual;93.72491419;3.808706222;425.9374331
158.6073819;9.42212259;0.094552019;Terrestre;Normal;Frágil;13;Empresarial;37.64162673;3.038858676;275.8489722
241.6242904;13.93775469;0.133550981;Marítimo;Normal;No Frágil;18;Individual;48.42381758;2.28064943;377.8420982
70.90502246;0.670137859;0.006751924;Marítimo;Normal;No Frágil;6;Individual;24.05447352;2.958757438;119.948517
246.441771;4.878557382;0.971085302;Marítimo;Express;Frágil;18;Empresarial;33.33385186;2.661500826;334.99125
220.3173749;12.52570345;0.219372215;Terrestre;Normal;Frágil;6;Empresarial;34.34042129;2.643745202;249.5232154
173.0007608;1.269890267;0.710228157;Terrestre;Express;No Frágil;9;Empresarial;70.75239778;3.008517191;320.0649056
97.60209533;4.180250683;0.043344677;Terrestre;Express;Frágil;15;Individual;33.84613091;2.917672228;239.3714259
97.46468195;4.89150963;0.197687358;Terrestre;Express;No Frágil;12;Empresarial;19.2560063;2.407388324;187.5964693
178.1651217;6.402911249;2.455801043;Aéreo;Express;No Frágil;12;Individual;7.618422846;3.742554467;226.8273002
345.5818977;15.12420143;0.652133674;Marítimo;Normal;Frágil;14;Empresarial;56.2682768;3.334116112;427.3626252
256.6979106;2.541997164;0.126243358;Marítimo;Normal;Frágil;6;Empresarial;21.34722939;2.50477703;244.8303394
239.2727798;2.563874915;0.651240408;Marítimo;Express;No Frágil;11;Empresarial;35.38343569;2.608419959;293.6826427
122.171372;3.273968756;0.045160838;Marítimo;Normal;Frágil;17;Individual;10.69545763;3.79296704;228.147658
322.5300251;6.335329084;0.242562366;Terrestre;Normal;No Frágil;7;Individual;13.23222703;3.451441302;258.4082559
313.6640807;27.84309668;0.578606076;Marítimo;Normal;Frágil;11;Individual;37.72893042;3.826098478;377.9153032
77.82199356;0.950558162;0.918017644;Terrestre;Express;Frágil;11;Individual;2.544908849;2.942427813;118.7504173
126.6947936;1.386886979;0.957597885;Marítimo;Normal;No Frágil;12;Individual;61.02020272;3.490270607;288.8866466
187.540351;9.461424962;0.334439203;Terrestre;Normal;Frágil;7;Empresarial;94.67901145;2.128797685;357.5692195
167.1198267;5.078555737;0.424734758;Marítimo;Express;No Frágil;10;Individual;3.166515533;2.778181307;181.6024689
601.1727318;3.685348117;0.328840944;Marítimo;Express;No Frágil;17;Individual;46.62410008;4.367381098;571.3458725
91.10466239;7.557256932;0.234943028;Aéreo;Express;Frágil;4;Individual;74.09154415;3.545382429;249.1069372
268.4563745;5.584548176;0.156629933;Marítimo;Normal;Frágil;10;Empresarial;14.88264526;2.54281941;260.9116888
265.7987597;5.930109956;0.017162047;Marítimo;Normal;Frágil;3;Individual;26.69305238;4.293680241;224.727848
314.3875807;8.581289988;0.460323793;Marítimo;Normal;No Frágil;2;Empresarial;17.69012006;2.959965122;244.4194267
415.1713605;16.12558406;0.261819293;Terrestre;Normal;No Frágil;4;Empresarial;57.89465175;2.155222737;363.7754723
295.1731284;8.480424662;1.206389441;Aéreo;Normal;No Frágil;3;Empresarial;51.93839887;2.770989753;309.1472205
205.8112382;4.05100238;0.858058651;Terrestre;Express;Frágil;16;Individual;82.85355002;2.02247622;400.6005956
264.727948;3.636457017;0.422135059;Terrestre;Normal;Frágil;7;Individual;8.07028756;2.803413455;227.6008762
266.896423;4.072350891;0.530744435;Aéreo;Express;No Frágil;2;Individual;24.4827036;2.767170856;224.0802075
344.3382015;7.497582163;0.224652857;Terrestre;Normal;No Frágil;5;Individual;18.51019748;3.47673827;252.9711639
172.4462452;5.511851554;0.001024865;Aéreo;Express;Frágil;9;Individual;52.94324938;3.213625133;283.5229568
157.9389639;6.020534395;0.563288383;Aéreo;Normal;No Frágil;12;Empresarial;24.28270777;2.824829585;242.6977692
622.8885089;5.998810733;0.55247191;Terrestre;Normal;No Frágil;3;Empresarial;34.44965716;3.078791642;421.0739653
407.2350236;9.959357933;0.124166211;Marítimo;Express;Frágil;9;Individual;11.62147858;3.120625859;317.1506235
354.0260126;16.65882234;1.576960536;Terrestre;Normal;Frágil;4;Empresarial;52.42859534;2.743657818;330.9921538
181.6054797;1.879340721;0.312622379;Aéreo;Express;No Frágil;6;Empresarial;31.07456376;3.071787519;230.7560672
489.9431076;13.62369;0.101045789;Aéreo;Normal;Frágil;19;Empresarial;83.27435252;2.604210937;605.8686921
245.2166632;11.53348471;0.536875337;Marítimo;Express;No Frágil;8;Individual;95.00176356;2.78701733;409.6190221
227.2267591;1.177983111;0.124044632;Aéreo;Normal;Frágil;3;Empresarial;31.70698539;3.207413548;183.5755821
